id,unit_measure,quantity_input,expiration_date,quantity_measure,days_to_sold,product_input_showcase_today
9482,kg,48,2026-07-27,8,13,False
9483,kg,4,2026-03-21,3,6,False
9484,L,43,2026-03-02,19,4,False
9485,kg,85,2025-12-24,2,22,False
9486,kg,27,2026-05-30,17,23,False
9487,UN,91,2026-09-28,14,20,True
9488,UN,96,2025-01-28,13,10,False
9489,kg,38,2026-04-30,16,3,False
9490,kg,92,2025-06-09,14,4,True
9491,UN,82,2025-04-29,2,14,True
9492,UN,59,2025-01-15,10,24,False
9493,L,24,2026-02-21,5,26,True
9494,L,12,2026-06-07,13,16,False
9495,kg,76,2026-02-12,4,8,True
9496,L,85,2026-07-27,4,13,True
9497,L,69,2026-12-16,13,22,False
9498,L,7,2025-11-21,15,28,True
9499,kg,2,2026-06-21,2,17,True
9500,L,82,2025-07-02,5,13,False
9501,UN,10,2025-04-25,13,5,False
9502,L,24,2025-05-12,17,13,True
9503,kg,2,2026-08-12,17,19,False
9504,UN,19,2025-01-29,14,7,True
9505,UN,59,2025-01-19,10,13,False
9506,kg,96,2025-11-30,18,25,True
9507,UN,37,2026-07-15,14,8,False
9508,L,69,2025-12-12,12,28,True
9509,L,61,2025-10-21,16,15,False
9510,kg,51,2025-02-10,14,6,True
9511,L,82,2025-06-01,17,10,False
9512,kg,82,2026-07-22,14,6,False
9513,kg,70,2026-06-09,18,6,True
9514,UN,35,2025-07-28,11,6,False
9515,L,27,2026-10-29,19,9,True
9516,L,10,2026-07-17,13,20,True
9517,L,17,2026-02-22,6,19,False
9518,L,40,2025-11-14,12,16,False
9519,UN,12,2026-04-12,4,10,True
9520,L,99,2026-02-09,16,2,True
9521,kg,42,2026-05-31,18,7,True
9522,kg,98,2025-07-01,1,17,False
9523,L,8,2025-10-19,17,19,True
9524,UN,52,2026-04-13,6,29,True
9525,kg,54,2026-05-25,4,13,True
9526,kg,78,2026-07-27,9,15,False
9527,UN,75,2026-08-04,12,25,True
9528,L,44,2025-01-03,13,20,True
9529,kg,95,2025-05-28,7,12,True
9530,UN,38,2026-07-09,16,28,True
9531,L,32,2025-11-12,12,24,True
9532,L,36,2026-03-08,3,20,False
9533,L,13,2025-08-18,3,20,False
9534,L,91,2026-02-08,17,29,False
9535,L,19,2026-12-17,3,7,True
9536,UN,19,2026-10-13,5,8,True
9537,kg,37,2025-07-02,5,4,True
9538,L,92,2025-01-25,15,8,False
9539,L,99,2025-09-23,6,29,False
9540,kg,80,2026-06-01,15,2,False
9541,L,59,2025-08-07,11,5,True
9542,kg,68,2025-09-11,5,18,False
9543,kg,85,2025-07-25,3,5,True
9544,UN,43,2025-09-11,1,1,True
9545,L,83,2026-02-21,10,12,False
9546,L,41,2025-06-24,10,18,True
9547,kg,43,2025-03-15,18,11,False
9548,L,89,2026-01-26,10,1,True
9549,L,18,2025-07-10,13,5,True
9550,kg,42,2025-09-05,5,23,True
9551,UN,99,2026-08-31,2,2,False
9552,UN,90,2026-11-27,2,11,True
9553,UN,43,2026-01-17,12,3,False
9554,L,66,2026-06-11,15,24,True
9555,UN,98,2026-01-06,10,12,True
9556,UN,77,2026-08-21,4,29,True
9557,L,52,2026-05-14,1,29,True
9558,kg,23,2026-06-02,2,22,True
9559,kg,1,2026-06-11,2,20,False
9560,L,57,2025-11-28,4,4,False
9561,kg,23,2025-02-09,5,27,False
9562,L,59,2025-09-14,15,23,True
9563,kg,77,2026-12-08,6,19,True
9564,L,29,2025-07-26,9,7,True
9565,L,63,2025-10-29,17,12,True
9566,UN,40,2026-02-09,11,3,False
9567,UN,80,2026-06-04,8,11,False
9568,kg,99,2026-10-31,5,13,True
9569,L,63,2025-09-18,8,2,False
9570,UN,38,2025-03-15,18,15,True
9571,UN,74,2026-04-22,14,17,False
9572,kg,84,2025-05-08,15,20,False
9573,UN,71,2025-03-03,8,10,True
9574,UN,20,2026-10-14,7,21,True
9575,L,17,2025-12-19,1,11,False
9576,kg,53,2025-01-10,4,13,False
9577,UN,30,2026-02-03,4,29,False
9578,kg,95,2026-10-07,1,7,True
9579,L,29,2025-10-06,8,13,False
9580,L,6,2025-07-20,17,27,False
9581,UN,72,2026-12-21,14,12,True
9582,UN,99,2026-08-08,11,15,False
9583,L,47,2026-09-16,6,24,False
9584,UN,78,2026-01-17,19,26,False
9585,UN,70,2026-03-21,11,2,False
9586,L,99,2025-02-18,16,16,False
9587,L,81,2026-10-10,5,18,False
9588,UN,80,2025-03-29,10,21,True
9589,kg,9,2026-12-15,7,12,False
9590,L,12,2026-10-29,17,8,True
9591,UN,46,2026-08-05,5,14,True
9592,kg,45,2025-01-20,12,26,False
9593,L,23,2025-04-07,16,28,False
9594,kg,96,2025-04-24,14,3,False
9595,L,25,2025-09-29,10,24,True
9596,L,55,2026-05-25,4,14,False
9597,L,33,2026-07-30,8,19,False
9598,L,31,2025-09-23,3,4,False
9599,L,23,2025-08-25,16,22,False
9600,L,65,2025-10-18,9,9,True
9601,kg,36,2025-07-04,8,3,True
9602,UN,10,2025-04-29,12,3,False
9603,L,69,2025-02-27,8,3,True
9604,UN,41,2026-11-01,3,11,False
9605,UN,86,2025-12-07,3,10,False
9606,UN,52,2025-05-04,3,2,False
9607,kg,16,2025-01-16,14,26,True
9608,kg,47,2026-11-17,9,22,True
9609,L,85,2026-06-10,13,28,False
9610,kg,67,2025-04-12,14,4,False
9611,kg,64,2025-01-15,16,21,True
9612,UN,88,2025-01-17,11,9,True
9613,UN,24,2026-10-16,8,10,False
9614,kg,89,2026-05-27,3,24,True
9615,L,79,2026-10-29,18,13,False
9616,kg,67,2026-02-07,8,8,False
9617,kg,88,2026-07-26,9,2,True
9618,kg,78,2026-10-31,5,18,True
9619,L,38,2025-08-05,2,29,False
9620,kg,40,2025-07-25,13,13,True
9621,kg,8,2026-02-10,4,3,True
9622,UN,73,2025-12-05,7,3,True
9623,L,53,2025-03-02,5,9,False
9624,UN,27,2025-11-29,11,12,False
9625,kg,63,2026-05-15,15,6,False
9626,L,41,2025-03-30,5,1,False
9627,UN,38,2025-12-01,12,12,False
9628,L,7,2026-08-06,7,3,False
9629,UN,56,2025-08-31,1,8,True
9630,kg,35,2025-02-05,13,5,False
9631,kg,90,2025-07-19,13,25,False
9632,L,39,2026-10-07,5,23,False
9633,kg,7,2026-06-29,6,27,False
9634,L,81,2025-06-17,10,26,True
9635,L,71,2025-12-21,1,11,False
9636,UN,66,2025-01-20,18,23,True
9637,kg,87,2025-08-07,18,19,True
9638,kg,18,2026-02-17,1,29,True
9639,UN,40,2026-06-28,11,22,False
9640,UN,84,2026-04-17,17,26,True
9641,UN,93,2025-12-24,3,13,True
9642,kg,18,2026-01-24,4,15,True
9643,L,10,2025-01-03,3,3,False
9644,L,27,2025-07-20,19,29,True
9645,L,29,2025-08-10,17,5,True
9646,L,35,2025-08-06,3,5,False
9647,kg,22,2026-05-27,16,11,True
9648,kg,50,2026-04-30,2,27,True
9649,kg,47,2025-10-30,4,4,True
9650,L,86,2026-04-01,14,26,True
9651,kg,59,2025-09-16,2,3,False
9652,L,52,2025-12-11,15,28,True
9653,kg,36,2025-10-22,7,8,True
9654,UN,48,2026-10-14,19,3,True
9655,kg,5,2026-10-18,12,7,True
9656,UN,36,2025-10-15,4,28,True
9657,kg,37,2026-06-11,18,5,False
9658,L,35,2026-02-25,11,19,False
9659,kg,43,2025-09-26,15,6,True
9660,UN,53,2025-02-22,16,25,True
9661,UN,66,2026-03-03,12,5,False
9662,L,59,2025-10-28,14,12,False
9663,UN,46,2026-02-15,8,21,True
9664,UN,3,2026-04-23,17,8,True
9665,UN,22,2026-01-23,8,4,True
9666,kg,35,2025-02-17,10,5,True
9667,kg,86,2025-03-09,19,23,True
9668,kg,53,2026-07-15,6,12,True
9669,kg,28,2026-12-10,14,2,False
9670,L,62,2025-10-02,3,23,False
9671,kg,27,2025-12-24,5,6,False
9672,L,26,2026-04-20,1,14,True
9673,kg,25,2025-12-06,3,20,True
9674,L,76,2025-07-08,16,8,False
9675,UN,98,2026-06-19,11,19,True
9676,UN,86,2026-11-02,5,17,True
9677,kg,58,2026-02-09,16,2,True
9678,L,32,2025-03-21,11,27,True
9679,L,41,2026-10-13,10,4,False
9680,UN,23,2026-01-25,14,18,True
9681,UN,31,2025-05-08,5,6,False
9682,kg,74,2026-05-04,6,3,False
9683,kg,46,2026-08-07,3,4,True
9684,UN,62,2025-07-26,8,19,True
9685,UN,22,2026-12-21,1,4,True
9686,kg,56,2025-05-23,15,11,True
9687,UN,35,2025-02-24,14,4,True
9688,kg,75,2025-12-08,5,4,True
9689,UN,31,2026-04-28,3,20,False
9690,kg,76,2026-06-05,18,21,False
9691,UN,3,2025-07-16,14,24,True
9692,kg,73,2026-05-06,11,6,False
9693,L,36,2026-04-23,9,14,True
9694,L,73,2025-09-25,19,8,True
9695,UN,51,2025-07-17,9,26,False
9696,UN,84,2025-10-22,11,21,True
9697,kg,96,2025-12-11,11,25,False
9698,L,5,2026-07-27,9,13,True
9699,kg,8,2026-08-29,15,5,False
9700,L,89,2026-12-25,14,9,True
9701,kg,8,2025-04-04,3,17,False
9702,L,83,2026-01-28,4,15,True
9703,kg,89,2025-06-01,16,26,False
9704,L,30,2026-06-17,9,23,True
9705,L,23,2026-04-11,18,28,False
9706,kg,43,2025-05-24,4,29,False
9707,UN,73,2025-02-03,3,27,True
9708,L,65,2025-08-06,11,9,False
9709,UN,74,2026-07-09,8,14,True
9710,UN,30,2025-10-04,8,6,True
9711,kg,75,2025-02-05,8,22,False
9712,kg,29,2025-06-11,6,22,False
9713,UN,72,2025-12-16,5,28,False
9714,UN,61,2025-02-22,15,18,False
9715,UN,34,2025-04-21,12,5,False
9716,L,76,2025-03-27,17,6,True
9717,UN,83,2026-08-22,15,29,True
9718,kg,37,2026-04-02,17,7,False
9719,L,17,2025-12-20,4,1,True
9720,UN,26,2025-12-19,5,23,False
9721,kg,50,2026-01-24,7,13,True
9722,UN,35,2026-02-23,11,1,False
9723,L,93,2026-01-29,12,15,True
9724,UN,87,2026-03-06,6,12,True
9725,UN,95,2026-10-15,3,4,True
9726,kg,82,2026-03-06,10,13,False
9727,L,77,2025-12-30,5,13,True
9728,UN,58,2026-06-06,18,26,False
9729,L,74,2026-12-25,19,15,True
9730,L,38,2026-03-17,5,3,False
9731,UN,83,2026-06-22,10,1,False
9732,kg,98,2026-01-11,3,17,True
9733,UN,98,2026-12-10,16,17,True
9734,L,31,2026-02-15,9,12,True
9735,UN,97,2025-03-01,17,19,False
9736,L,67,2026-04-29,15,22,True
9737,UN,81,2026-10-15,14,23,True
9738,kg,86,2026-08-31,7,8,True
9739,kg,65,2026-12-01,10,10,True
9740,L,7,2026-01-05,12,26,False
9741,UN,19,2025-08-10,7,27,True
9742,kg,42,2026-11-24,12,21,True
9743,kg,98,2025-07-24,7,13,False
9744,L,91,2025-10-05,18,9,False
9745,UN,65,2026-07-16,6,5,False
9746,UN,3,2025-11-23,6,6,True
9747,UN,28,2025-11-25,7,10,True
9748,L,22,2025-11-30,3,4,True
9749,kg,3,2026-12-21,19,14,True
9750,L,50,2025-10-22,2,23,True
9751,kg,55,2025-02-21,19,1,True
9752,kg,61,2026-11-30,11,10,True
9753,L,39,2026-08-18,15,29,False
9754,L,41,2025-08-29,16,12,True
9755,kg,22,2025-06-03,8,9,False
9756,kg,63,2025-07-27,4,21,True
9757,UN,75,2025-05-03,11,4,True
9758,kg,49,2026-12-02,10,21,True
9759,UN,84,2026-09-24,15,17,False
9760,UN,57,2025-12-27,15,2,False
9761,UN,70,2026-08-27,2,7,False
9762,UN,99,2026-01-07,3,5,False
9763,L,11,2026-01-17,2,25,False
9764,kg,32,2025-05-01,11,17,False
9765,kg,20,2025-09-22,3,4,True
9766,L,10,2026-08-27,12,27,True
9767,UN,10,2026-08-18,3,22,False
9768,kg,49,2026-03-26,16,26,True
9769,UN,55,2025-03-05,17,5,False
9770,L,58,2025-04-20,19,13,False
9771,L,26,2025-08-30,13,6,False
9772,UN,93,2025-06-30,10,7,True
9773,L,21,2026-05-25,13,4,False
9774,kg,1,2025-12-16,11,11,False
9775,L,82,2026-08-20,8,22,False
9776,UN,42,2025-09-27,16,28,False
9777,UN,5,2025-11-16,14,17,False
9778,kg,58,2025-02-21,14,29,False
9779,L,25,2025-08-28,15,15,True
9780,L,81,2026-06-02,19,28,False
9781,L,82,2026-05-21,3,17,False
9782,UN,59,2025-01-19,9,20,True
9783,L,22,2025-06-29,5,1,False
9784,L,20,2026-11-18,18,20,False
9785,L,4,2025-11-09,15,3,False
9786,L,70,2026-07-21,5,2,True
9787,L,25,2025-12-28,17,4,True
9788,kg,15,2026-07-24,14,6,False
9789,kg,53,2025-04-15,11,21,True
9790,L,63,2025-04-09,12,15,False
9791,UN,16,2025-12-23,19,15,True
9792,kg,4,2026-05-31,13,6,False
9793,UN,50,2025-01-20,7,24,True
9794,UN,26,2025-10-14,16,5,False
9795,L,70,2025-03-30,8,15,True
9796,L,67,2026-09-30,18,14,False
9797,kg,94,2025-10-11,2,9,True
9798,L,34,2026-07-04,7,23,False
9799,UN,96,2025-03-07,18,8,True
9800,kg,17,2026-03-18,1,21,False
9801,UN,46,2025-08-21,17,27,True
9802,kg,78,2025-02-01,4,7,True
9803,UN,55,2025-06-30,18,5,True
9804,kg,92,2026-08-13,3,23,True
9805,L,47,2026-05-30,10,4,False
9806,kg,30,2025-08-18,19,16,True
9807,kg,59,2026-01-19,15,24,True
9808,L,78,2026-05-26,1,27,True
9809,kg,2,2026-09-22,3,12,True
9810,kg,96,2025-05-18,1,8,False
9811,UN,25,2026-08-01,3,4,True
9812,kg,48,2026-01-24,12,21,False
9813,UN,91,2026-08-16,10,19,True
9814,kg,10,2025-02-11,1,28,True
9815,kg,18,2025-11-16,6,10,False
9816,kg,92,2025-07-03,11,4,False
9817,L,7,2026-12-04,14,15,True
9818,UN,57,2025-09-16,15,16,False
9819,kg,58,2025-01-26,9,8,False
9820,kg,58,2026-04-05,19,21,True
9821,kg,12,2025-03-24,18,7,False
9822,L,77,2026-10-16,8,24,False
9823,L,58,2026-08-08,2,24,True
9824,UN,24,2026-05-30,9,21,False
9825,UN,79,2026-06-18,16,5,True
9826,L,90,2025-04-20,2,21,False
9827,kg,60,2026-01-30,18,25,True
9828,L,1,2026-10-17,5,26,True
9829,kg,81,2026-12-29,6,16,False
9830,L,30,2026-04-25,11,29,False
9831,UN,65,2025-11-22,6,1,True
9832,L,37,2025-03-31,3,17,False
9833,kg,88,2026-12-31,19,12,False
9834,kg,72,2026-04-25,5,23,False
9835,kg,57,2026-06-29,1,11,False
9836,UN,81,2025-10-16,15,8,False
9837,kg,70,2026-01-31,5,26,False
9838,UN,53,2026-11-04,15,29,False
9839,UN,21,2026-09-14,18,13,True
9840,kg,35,2025-03-28,12,18,True
9841,L,65,2025-01-07,9,4,False
9842,kg,2,2026-09-21,1,26,True
9843,UN,80,2025-10-23,4,29,False
9844,kg,11,2025-07-29,5,24,True
9845,L,76,2025-02-15,11,20,False
9846,kg,29,2025-08-14,19,29,True
9847,UN,99,2025-01-14,3,15,True
9848,L,57,2025-10-26,11,25,False
9849,L,13,2026-03-07,12,19,True
9850,UN,19,2025-10-07,9,3,False
9851,kg,51,2025-08-19,10,3,True
9852,UN,98,2026-10-27,7,29,False
9853,L,21,2025-08-04,18,11,False
9854,UN,56,2025-12-11,5,26,False
9855,UN,20,2026-12-11,9,24,True
9856,UN,21,2026-01-14,6,19,True
9857,L,15,2025-05-28,19,16,False
9858,UN,73,2026-06-07,2,15,True
9859,UN,37,2026-10-27,6,3,True
9860,L,35,2025-12-11,14,12,False
9861,L,10,2025-07-04,18,20,True
9862,L,77,2025-05-01,5,13,False
9863,kg,75,2026-08-21,16,6,False
9864,UN,80,2025-11-15,11,29,False
9865,kg,10,2026-08-20,8,16,True
9866,L,92,2025-12-03,18,15,False
9867,L,17,2025-09-28,13,7,True
9868,UN,78,2026-08-10,15,12,False
9869,L,7,2026-08-12,17,1,True
9870,L,8,2026-08-28,8,21,False
9871,L,86,2025-09-26,15,11,True
9872,kg,65,2026-02-18,14,14,True
9873,L,31,2026-03-07,7,4,True
9874,kg,15,2026-08-24,1,27,True
9875,kg,89,2025-05-06,3,1,True
9876,L,43,2026-05-28,13,15,False
9877,kg,13,2026-06-16,1,28,False
9878,UN,45,2025-08-13,19,28,True
9879,L,77,2026-11-20,6,21,True
9880,L,66,2026-07-21,13,8,True
9881,kg,73,2026-09-20,14,22,False
9882,L,10,2025-10-08,5,2,True
9883,UN,3,2025-12-10,5,20,True
9884,kg,8,2025-01-08,8,25,True
9885,kg,43,2026-07-09,10,5,True
9886,kg,18,2026-08-26,3,1,True
9887,kg,92,2026-07-24,15,24,False
9888,kg,53,2025-02-11,12,2,True
9889,L,46,2026-07-24,19,27,False
9890,L,82,2025-06-13,7,25,False
9891,L,51,2025-05-05,16,7,True
9892,kg,97,2025-08-07,8,14,True
9893,UN,11,2026-07-30,2,3,True
9894,UN,24,2025-01-17,5,9,True
9895,L,27,2025-10-24,9,9,True
9896,kg,22,2025-08-26,1,29,False
9897,L,59,2026-07-29,18,8,False
9898,UN,20,2025-09-25,6,5,False
9899,kg,19,2026-04-10,19,24,False
9900,L,6,2026-12-31,3,17,True
9901,L,22,2026-03-03,15,11,True
9902,L,70,2026-04-24,19,2,False
9903,UN,64,2025-05-11,8,29,True
9904,L,36,2025-02-21,18,11,False
9905,UN,74,2025-01-25,18,10,False
9906,kg,47,2026-12-30,13,28,False
9907,kg,65,2025-04-01,5,9,False
9908,L,60,2026-02-14,6,11,True
9909,L,69,2026-08-10,17,29,False
9910,kg,12,2025-11-11,16,24,True
9911,kg,27,2025-03-08,11,18,True
9912,L,23,2026-06-09,10,12,False
9913,L,10,2026-06-12,8,23,True
9914,L,66,2026-09-20,16,18,False
9915,L,38,2026-10-22,19,16,False
9916,kg,94,2026-08-02,9,22,False
9917,kg,70,2025-11-28,8,11,False
9918,kg,4,2025-03-26,7,21,False
9919,kg,36,2025-08-03,8,6,False
9920,L,32,2025-12-27,13,27,False
9921,UN,92,2025-10-04,8,19,True
9922,kg,21,2025-06-16,12,18,True
9923,L,89,2026-12-13,11,5,True
9924,UN,22,2025-11-28,15,19,True
9925,UN,77,2026-08-05,13,8,False
9926,UN,2,2025-03-21,11,18,True
9927,UN,4,2026-06-07,6,9,True
9928,UN,67,2026-02-05,18,23,True
9929,UN,85,2025-01-17,6,12,False
9930,kg,75,2025-09-11,17,16,False
9931,kg,25,2026-12-14,13,3,True
9932,kg,17,2026-08-22,15,11,True
9933,UN,71,2026-04-10,3,24,False
9934,UN,89,2026-10-17,14,8,True
9935,UN,70,2025-02-14,8,8,True
9936,UN,80,2025-12-16,11,1,False
9937,L,75,2026-03-23,1,9,False
9938,kg,51,2026-02-04,12,5,True
9939,L,43,2025-01-06,2,21,False
9940,UN,45,2025-09-09,10,28,False
9941,kg,44,2026-10-19,2,2,True
9942,UN,27,2025-09-26,4,29,True
9943,kg,16,2026-04-07,5,4,False
9944,kg,98,2026-11-30,10,1,True
9945,UN,86,2026-01-29,2,14,True
9946,UN,42,2025-06-16,4,5,True
9947,L,55,2026-03-09,4,3,False
9948,kg,23,2025-11-11,3,14,False
9949,kg,31,2025-10-09,10,18,False
9950,L,16,2026-12-08,9,8,False
9951,L,20,2026-01-18,2,20,True
9952,kg,52,2026-03-22,6,28,True
9953,L,98,2026-07-04,4,26,True
9954,L,3,2026-10-11,2,2,False
9955,L,73,2025-03-20,14,12,True
9956,UN,12,2025-01-21,1,3,True
9957,L,2,2025-05-14,1,25,False
9958,UN,4,2025-10-06,1,7,False
9959,kg,47,2025-11-13,9,12,True
9960,kg,33,2026-10-09,11,16,False
9961,UN,44,2026-12-09,2,15,True
9962,L,56,2026-06-29,4,6,False
9963,UN,7,2026-09-25,6,28,True
9964,UN,39,2026-04-26,15,23,False
9965,L,80,2025-01-19,18,22,False
9966,UN,84,2026-11-23,13,23,True
9967,L,62,2026-09-27,8,3,True
9968,UN,57,2025-07-16,6,14,True
9969,L,63,2025-10-17,3,1,True
9970,UN,35,2026-06-26,11,4,False
9971,L,83,2025-10-18,14,14,False
9972,L,19,2026-11-28,8,25,True
9973,L,28,2025-01-28,7,7,True
9974,L,39,2025-02-22,15,6,True
9975,kg,5,2026-08-06,18,26,True
9976,L,96,2026-12-08,7,23,False
9977,UN,13,2025-05-31,17,9,True
9978,UN,21,2026-07-25,6,10,True
9979,L,65,2025-04-17,13,17,True
9980,UN,94,2026-03-17,4,26,True
9981,UN,47,2025-03-15,6,7,False
9982,L,59,2025-11-23,14,5,True
9983,UN,62,2025-09-04,3,1,True
9984,kg,63,2026-02-28,1,17,True
9985,L,89,2025-08-26,15,12,False
9986,kg,93,2025-08-04,18,21,False
9987,kg,98,2026-08-29,5,3,True
9988,UN,68,2026-10-17,19,11,True
9989,L,57,2026-05-06,6,29,False
9990,UN,7,2026-10-06,2,1,False
9991,L,56,2025-07-03,12,3,False
9992,L,5,2026-05-04,3,6,True
9993,L,56,2025-10-06,1,13,True
9994,UN,59,2026-04-25,10,2,True
9995,L,91,2026-10-05,3,14,False
9996,kg,91,2025-05-21,17,6,False
9997,kg,8,2026-04-24,19,3,False
9998,UN,22,2025-08-22,7,15,False
9999,UN,60,2025-06-19,4,28,False
10000,UN,60,2026-08-27,16,28,False
10001,L,67,2025-01-14,17,14,True
10002,kg,60,2026-11-17,17,25,False
10003,L,2,2026-01-21,4,6,False
10004,kg,51,2026-06-13,1,21,False
10005,L,91,2026-09-13,19,17,False
10006,L,49,2026-12-20,9,8,False
10007,L,72,2025-06-20,6,18,True
10008,UN,40,2025-04-28,15,4,True
10009,UN,76,2026-06-15,2,4,True
10010,L,90,2025-01-25,8,5,True
10011,L,24,2025-07-06,12,14,True
10012,UN,46,2025-09-26,19,25,True
10013,kg,95,2025-01-03,10,16,True
10014,UN,34,2025-02-11,15,23,True
10015,kg,35,2026-08-04,17,9,False
10016,kg,82,2025-10-11,14,29,False
10017,UN,79,2025-11-16,5,23,True
10018,kg,83,2026-10-18,16,26,False
10019,kg,89,2026-10-28,8,13,False
10020,UN,9,2026-07-26,7,23,False
10021,UN,73,2026-01-20,15,20,False
10022,kg,98,2025-10-19,17,27,False
10023,UN,73,2025-04-05,5,6,True
10024,L,10,2026-01-01,16,2,False
10025,kg,31,2025-03-10,9,4,True
10026,UN,72,2026-05-29,14,11,True
10027,L,90,2026-02-11,4,27,False
10028,UN,24,2026-11-19,4,23,False
10029,L,74,2026-04-18,13,12,True
10030,L,3,2026-10-16,15,4,True
10031,L,79,2025-07-31,7,15,False
10032,UN,95,2026-09-12,15,13,True
10033,L,89,2026-01-14,8,21,True
10034,kg,56,2025-09-16,2,14,False
10035,UN,93,2025-08-04,18,2,True
10036,L,75,2026-08-09,8,5,False
10037,L,38,2025-10-10,17,4,True
10038,UN,25,2025-05-07,13,2,True
10039,L,97,2026-06-09,14,20,True
10040,L,13,2025-06-22,15,4,False
10041,UN,24,2026-09-17,16,3,False
10042,UN,38,2025-09-03,5,27,True
10043,UN,15,2026-09-22,14,21,True
10044,L,15,2025-07-24,3,13,True
10045,UN,59,2026-12-30,12,6,True
10046,UN,77,2025-11-03,4,28,True
10047,UN,56,2026-05-11,13,28,True
10048,L,30,2026-02-24,4,5,True
10049,L,78,2026-06-07,14,8,False
10050,UN,60,2026-10-13,2,29,False
10051,UN,37,2026-03-10,13,4,True
10052,kg,97,2025-07-25,10,4,True
10053,kg,28,2025-07-19,10,2,True
10054,UN,76,2025-05-25,8,15,True
10055,kg,24,2026-12-29,9,8,True
10056,UN,98,2025-06-18,10,9,True
10057,L,22,2026-05-15,4,25,False
10058,kg,50,2025-09-30,6,29,False
10059,UN,28,2025-01-22,5,8,False
10060,UN,82,2025-12-26,14,23,False
10061,UN,16,2026-04-10,11,24,True
10062,kg,7,2026-12-06,6,10,True
10063,L,34,2025-05-20,16,6,False
10064,UN,29,2026-05-28,1,16,True
10065,L,33,2025-09-15,1,23,True
10066,kg,90,2025-07-21,2,16,True
10067,UN,35,2026-07-29,14,24,True
10068,kg,72,2025-04-25,7,16,False
10069,kg,66,2025-01-21,19,27,True
10070,UN,53,2026-12-15,13,17,True
10071,kg,42,2025-01-17,16,18,True
10072,kg,23,2026-07-29,8,17,False
10073,L,43,2026-11-26,6,7,True
10074,UN,47,2025-02-04,9,10,True
10075,UN,5,2025-09-25,17,22,False
10076,L,41,2025-07-17,13,7,True
10077,UN,51,2026-01-26,18,24,True
10078,L,4,2025-12-09,1,22,True
10079,L,77,2026-11-20,15,12,True
10080,UN,58,2025-11-13,8,24,False
10081,UN,53,2025-03-09,15,20,True
10082,kg,25,2026-11-24,1,27,False
10083,L,71,2025-09-14,1,23,True
10084,kg,5,2025-09-18,14,21,False
10085,L,43,2025-10-13,9,26,True
10086,kg,91,2025-07-23,13,25,True
10087,L,17,2025-05-26,9,19,True
10088,kg,31,2026-06-22,9,3,False
10089,kg,66,2025-04-09,13,25,False
10090,UN,72,2025-01-04,12,7,False
10091,UN,24,2026-03-26,10,5,True
10092,UN,82,2025-07-03,7,4,False
10093,kg,28,2025-05-03,14,6,False
10094,UN,75,2025-07-12,16,27,False
10095,L,78,2026-06-26,8,4,False
10096,L,92,2026-05-02,7,21,True
10097,kg,19,2026-09-07,4,26,True
10098,L,88,2025-04-13,11,21,False
10099,L,86,2025-11-22,3,18,True
10100,UN,24,2026-06-13,18,4,False
10101,kg,78,2026-02-13,14,7,False
10102,kg,60,2025-02-27,5,3,True
10103,L,21,2025-07-18,6,17,True
10104,kg,4,2026-11-02,17,17,True
10105,L,87,2025-02-27,3,26,True
10106,kg,77,2026-11-27,5,24,True
10107,UN,50,2025-02-12,13,29,False
10108,L,8,2026-03-31,3,1,False
10109,kg,5,2026-03-06,2,25,False
10110,UN,43,2026-03-13,13,16,True
10111,UN,14,2026-05-15,8,11,False
10112,L,24,2025-03-05,8,13,False
10113,L,93,2026-05-30,10,17,True
10114,L,59,2026-12-10,7,10,False
10115,L,17,2026-08-20,9,12,False
10116,L,95,2026-12-05,10,26,False
10117,kg,52,2025-12-10,3,23,True
10118,kg,13,2026-09-01,12,8,True
10119,kg,12,2026-07-17,16,1,False
10120,kg,69,2026-05-22,3,12,True
10121,kg,17,2025-07-04,17,24,True
10122,L,18,2026-05-06,12,19,True
10123,kg,98,2026-08-06,19,20,False
10124,kg,27,2026-10-23,4,24,False
10125,UN,32,2025-11-13,17,14,False
10126,L,57,2026-12-16,6,14,False
10127,kg,79,2026-01-18,7,20,False
10128,L,3,2025-01-04,17,9,True
10129,kg,61,2026-10-16,19,16,True
10130,kg,42,2025-02-16,7,24,False
10131,UN,62,2026-04-16,1,10,True
10132,kg,15,2025-09-02,3,27,False
10133,UN,93,2026-05-25,1,22,False
10134,UN,61,2025-12-03,8,3,True
10135,UN,63,2025-09-24,9,13,False
10136,L,34,2025-04-23,17,5,True
10137,UN,52,2026-10-22,13,7,False
10138,kg,64,2025-09-22,18,23,True
10139,L,94,2025-06-18,10,25,False
10140,L,84,2025-02-07,5,26,True
10141,UN,15,2025-01-26,1,22,True
10142,L,94,2025-03-04,17,15,True
10143,L,85,2025-06-13,1,2,True
10144,L,46,2026-08-16,19,10,True
10145,UN,39,2026-03-24,3,10,False
10146,UN,46,2026-04-28,17,14,True
10147,L,86,2026-06-22,14,28,False
10148,L,92,2026-08-27,3,20,True
10149,L,94,2026-02-03,17,8,True
10150,UN,49,2025-03-28,5,19,False
10151,L,37,2025-08-14,19,26,False
10152,L,9,2026-05-08,16,9,True
10153,L,96,2025-03-02,16,24,False
10154,L,70,2025-08-04,10,17,True
10155,kg,52,2025-03-08,19,22,True
10156,UN,29,2026-01-25,17,11,False
10157,UN,59,2025-03-21,5,27,False
